Date,Close,High,Low,Open,Volume
2021-07-23,439.94000244140625,440.29998779296875,436.7900085449219,437.5199890136719,63766600
2021-07-26,441.0199890136719,441.0299987792969,439.260009765625,439.30999755859375,43719200
2021-07-27,439.010009765625,439.94000244140625,435.989990234375,439.9100036621094,67397100
2021-07-28,438.8299865722656,440.29998779296875,437.30999755859375,439.67999267578125,52472400
2021-07-29,440.6499938964844,441.79998779296875,439.80999755859375,439.82000732421875,47435300
2021-07-30,438.510009765625,440.05999755859375,437.7699890136719,437.9100036621094,68951200
2021-08-02,437.5899963378906,440.92999267578125,437.2099914550781,440.3399963378906,58783300
2021-08-03,441.1499938964844,441.2799987792969,436.1000061035156,438.44000244140625,58053900
2021-08-04,438.9800109863281,441.1199951171875,438.7300109863281,439.7799987792969,46732200
2021-08-05,441.760009765625,441.8500061035156,439.8800048828125,440.2200012207031,38969700
2021-08-06,442.489990234375,442.94000244140625,441.79998779296875,442.1000061035156,46930000
2021-08-09,442.1300048828125,442.79998779296875,441.30999755859375,442.4599914550781,41222600
2021-08-10,442.67999267578125,443.44000244140625,441.8800048828125,442.6099853515625,43339300
2021-08-11,443.7799987792969,443.8800048828125,442.6199951171875,443.82000732421875,44034300
2021-08-12,445.1099853515625,445.260009765625,442.6600036621094,443.6199951171875,38909400
2021-08-13,445.9200134277344,445.94000244140625,445.07000732421875,445.5899963378906,39470300
2021-08-16,446.9700012207031,447.1099853515625,442.8699951171875,444.5299987792969,73740000
2021-08-17,444.0400085449219,444.9599914550781,440.8500061035156,444.239990234375,92673900
2021-08-18,439.17999267578125,444.6300048828125,438.9200134277344,442.9599914550781,89351900
2021-08-19,439.8599853515625,441.1400146484375,436.1199951171875,436.2699890136719,92812200
2021-08-20,443.3599853515625,443.7099914550781,439.7099914550781,440.2300109863281,72008700
2021-08-23,447.260009765625,448.2300109863281,443.44000244140625,445.1600036621094,54973000
2021-08-24,447.9700012207031,448.5400085449219,447.4200134277344,447.9700012207031,38744700
2021-08-25,448.9100036621094,449.4599914550781,447.7699890136719,448.1700134277344,40529700
2021-08-26,446.260009765625,448.8599853515625,446.1600036621094,448.6099853515625,57829600
2021-08-27,450.25,450.6499938964844,447.05999755859375,447.1199951171875,77235100
2021-08-30,452.2300109863281,453.07000732421875,450.7099914550781,450.9700012207031,48357400
2021-08-31,451.55999755859375,452.489990234375,450.9200134277344,452.1300048828125,59300200
2021-09-01,451.79998779296875,453.1099853515625,451.54998779296875,452.55999755859375,48721400
2021-09-02,453.19000244140625,454.04998779296875,451.9100036621094,453.32000732421875,42501000
2021-09-03,453.0799865722656,453.6300048828125,451.54998779296875,451.9800109863281,47170500
2021-09-07,451.4599914550781,452.80999755859375,450.739990234375,452.7099914550781,51671500
2021-09-08,450.9100036621094,451.6700134277344,448.8599853515625,450.8900146484375,56181900
2021-09-09,448.9800109863281,452.57000732421875,448.7200012207031,450.70001220703125,57970400
2021-09-10,445.44000244140625,451.489990234375,445.30999755859375,451.0400085449219,89948200
2021-09-13,446.5799865722656,448.9200134277344,444.1099853515625,448.6400146484375,83738600
2021-09-14,444.1700134277344,448.3399963378906,443.2200012207031,448.1199951171875,78197100
2021-09-15,447.8800048828125,448.4100036621094,443.44000244140625,444.6199951171875,78792200
2021-09-16,447.1700134277344,448.3599853515625,444.0199890136719,447.32000732421875,77786700
2021-09-17,441.3999938964844,445.3699951171875,441.0199890136719,444.9200134277344,118425000
2021-09-20,434.0400085449219,436.55999755859375,428.8599853515625,434.8800048828125,166445500
2021-09-21,433.6300048828125,437.9100036621094,433.07000732421875,436.5299987792969,92526100
2021-09-22,437.8599853515625,440.0299987792969,433.75,436.04998779296875,102350100
2021-09-23,443.17999267578125,444.8900146484375,439.6000061035156,439.8500061035156,76396000
2021-09-24,443.9100036621094,444.6700134277344,441.2099914550781,441.44000244140625,62094800
2021-09-27,442.6400146484375,444.04998779296875,441.8999938964844,442.80999755859375,61371100
2021-09-28,433.7200012207031,440.0400085449219,432.94000244140625,439.69000244140625,130436300
2021-09-29,434.45001220703125,437.0400085449219,433.8500061035156,435.19000244140625,82329200
2021-09-30,429.1400146484375,436.7699890136719,428.7799987792969,436.0199890136719,140506000
2021-10-01,434.239990234375,436.0299987792969,427.2300109863281,430.9800109863281,129240100
2021-10-04,428.6400146484375,433.9599914550781,426.3599853515625,433.0,128570000
2021-10-05,433.1000061035156,435.489990234375,429.3900146484375,430.239990234375,90682500
2021-10-06,434.8999938964844,435.1199951171875,427.5400085449219,429.2699890136719,113032200
2021-10-07,438.6600036621094,441.67999267578125,438.20001220703125,438.3900146484375,72437500
2021-10-08,437.8599853515625,439.8900146484375,437.19000244140625,439.4800109863281,74557400
2021-10-11,434.69000244140625,440.260009765625,434.6199951171875,437.1600036621094,65233300
2021-10-12,433.6199951171875,436.1000061035156,432.7799987792969,435.6700134277344,71181200
2021-10-13,435.17999267578125,436.04998779296875,431.5400085449219,434.7099914550781,72974000
2021-10-14,442.5,442.6600036621094,438.5799865722656,439.0799865722656,70236800
2021-10-15,445.8699951171875,446.260009765625,444.0899963378906,444.75,66260200
2021-10-18,447.19000244140625,447.54998779296875,443.2699890136719,443.9700012207031,62213200
2021-10-19,450.6400146484375,450.7099914550781,448.2699890136719,448.9200134277344,46996800
2021-10-20,452.4100036621094,452.7300109863281,451.010009765625,451.1300048828125,49571600
2021-10-21,453.5899963378906,453.8299865722656,451.30999755859375,451.7699890136719,41305400
2021-10-22,453.1199951171875,454.6700134277344,451.04998779296875,453.1300048828125,58845100
2021-10-25,455.54998779296875,455.8999938964844,452.3900146484375,454.2799987792969,45214500
2021-10-26,455.9599914550781,458.489990234375,455.55999755859375,457.20001220703125,56075100
2021-10-27,453.94000244140625,457.1600036621094,453.8599853515625,456.45001220703125,72438000
2021-10-28,458.32000732421875,458.3999938964844,455.45001220703125,455.4599914550781,51437900
2021-10-29,459.25,459.55999755859375,455.55999755859375,455.8699951171875,70162400
2021-11-01,460.0400085449219,460.70001220703125,458.20001220703125,460.29998779296875,48433600
2021-11-02,461.8999938964844,462.2300109863281,460.0799865722656,460.2200012207031,48908400
2021-11-03,464.7200012207031,465.1499938964844,460.8299865722656,461.29998779296875,52509800
2021-11-04,466.9100036621094,467.0,464.989990234375,465.3599853515625,52847100
2021-11-05,468.5299987792969,470.6499938964844,466.9200134277344,469.2799987792969,66390600
2021-11-08,468.92999267578125,470.2300109863281,468.20001220703125,469.70001220703125,50405200
2021-11-09,467.3800048828125,469.57000732421875,465.8800048828125,469.32000732421875,51149100
2021-11-10,463.6199951171875,467.3800048828125,462.0400085449219,465.5799865722656,69429700
2021-11-11,463.7699890136719,465.2900085449219,463.75,465.2099914550781,34848500
2021-11-12,467.2699890136719,467.8599853515625,464.1099853515625,465.1199951171875,53466700
2021-11-15,467.42999267578125,468.80999755859375,466.2300109863281,468.6400146484375,46980500
2021-11-16,469.2799987792969,470.489990234375,467.07000732421875,467.1499938964844,48857500
2021-11-17,468.1400146484375,469.19000244140625,467.4800109863281,469.0,47858300
2021-11-18,469.7300109863281,470.010009765625,466.3399963378906,469.239990234375,50625600
2021-11-19,468.8900146484375,470.94000244140625,468.5,469.6099853515625,57315600
2021-11-22,467.57000732421875,473.5400085449219,467.3500061035156,470.8900146484375,72762000
2021-11-23,468.19000244140625,469.1000061035156,464.45001220703125,467.2200012207031,73206500
2021-11-24,469.44000244140625,469.57000732421875,465.19000244140625,466.05999755859375,61858800
2021-11-26,458.9700012207031,463.8999938964844,457.7699890136719,462.3399963378906,112669600
2021-11-29,464.6000061035156,466.55999755859375,461.7300109863281,464.07000732421875,86268800
2021-11-30,455.55999755859375,464.0299987792969,455.29998779296875,462.0,148559600
2021-12-01,450.5,464.6700134277344,450.2900085449219,461.6400146484375,131939200
2021-12-02,457.3999938964844,459.07000732421875,450.30999755859375,450.7300109863281,127637800
2021-12-03,453.4200134277344,460.29998779296875,448.9200134277344,459.1700134277344,137331600
2021-12-06,458.7900085449219,460.7900085449219,453.55999755859375,456.1300048828125,98977500
2021-12-07,468.2799987792969,468.8800048828125,458.6499938964844,464.4100036621094,95484700
2021-12-08,469.5199890136719,470.0,466.8299865722656,468.70001220703125,72238800
2021-12-09,466.3500061035156,469.6300048828125,466.1400146484375,468.1499938964844,61272600
2021-12-10,470.739990234375,470.8999938964844,466.510009765625,469.2300109863281,77159800
2021-12-13,466.57000732421875,470.55999755859375,466.2699890136719,470.19000244140625,87724700
2021-12-14,463.3599853515625,465.739990234375,460.25,463.0899963378906,97264100
2021-12-15,470.6000061035156,470.8599853515625,460.739990234375,463.4200134277344,116899300
2021-12-16,466.45001220703125,472.8699951171875,464.79998779296875,472.57000732421875,116568600
2021-12-17,459.8699951171875,464.739990234375,458.05999755859375,461.54998779296875,135511600
2021-12-20,454.9800109863281,455.3999938964844,451.1400146484375,454.4800109863281,107134800
2021-12-21,463.05999755859375,463.2099914550781,456.30999755859375,458.6099853515625,69806300
2021-12-22,467.69000244140625,467.80999755859375,462.5799865722656,462.7900085449219,58890200
2021-12-23,470.6000061035156,472.19000244140625,468.6400146484375,468.75,56439700
2021-12-27,477.260009765625,477.30999755859375,472.010009765625,472.05999755859375,56808600
2021-12-28,476.8699951171875,478.80999755859375,476.05999755859375,477.7200012207031,47274600
2021-12-29,477.4800109863281,478.55999755859375,475.9200134277344,476.9800109863281,54503000
2021-12-30,476.1600036621094,479.0,475.6700134277344,477.92999267578125,55329000
2021-12-31,474.9599914550781,476.8599853515625,474.6700134277344,475.6400146484375,65237400
2022-01-03,477.7099914550781,477.8500061035156,473.8500061035156,476.29998779296875,72668200
2022-01-04,477.54998779296875,479.9800109863281,475.5799865722656,479.2200012207031,71178700
2022-01-05,468.3800048828125,477.9800109863281,468.2799987792969,477.1600036621094,104538900
2022-01-06,467.94000244140625,470.82000732421875,465.42999267578125,467.8900146484375,86858900
2022-01-07,466.0899963378906,469.20001220703125,464.6499938964844,467.95001220703125,85111600
2022-01-10,465.510009765625,465.739990234375,456.6000061035156,462.70001220703125,119362000
2022-01-11,469.75,469.8500061035156,462.04998779296875,465.2300109863281,74303100
2022-01-12,471.0199890136719,473.20001220703125,468.94000244140625,471.5899963378906,67605400
2022-01-13,464.5299987792969,472.8800048828125,463.44000244140625,472.19000244140625,91173100
2022-01-14,464.7200012207031,465.0899963378906,459.8999938964844,461.19000244140625,95890900
2022-01-18,456.489990234375,459.9599914550781,455.30999755859375,459.739990234375,109709100
2022-01-19,451.75,459.6099853515625,451.4599914550781,458.1300048828125,109357600
2022-01-20,446.75,458.739990234375,444.5,453.75,122379700
2022-01-21,437.9800109863281,448.05999755859375,437.95001220703125,445.55999755859375,202271200
2022-01-24,439.8399963378906,440.3800048828125,420.760009765625,432.0299987792969,251783900
2022-01-25,434.4700012207031,439.7200012207031,427.1499938964844,433.05999755859375,167997300
2022-01-26,433.3800048828125,444.0400085449219,428.8599853515625,440.7200012207031,186391100
2022-01-27,431.239990234375,441.5899963378906,429.45001220703125,438.260009765625,149878300
2022-01-28,441.95001220703125,442.0,427.82000732421875,432.67999267578125,164457400
2022-01-31,449.9100036621094,450.2799987792969,439.80999755859375,441.239990234375,152251400
2022-02-01,452.95001220703125,453.6300048828125,446.94000244140625,450.67999267578125,123155400
2022-02-02,457.3500061035156,458.1199951171875,453.04998779296875,455.5,117361000
2022-02-03,446.6000061035156,452.9700012207031,445.7099914550781,450.95001220703125,118024400
2022-02-04,448.70001220703125,452.7799987792969,443.8299865722656,446.3500061035156,118454400
2022-02-07,447.260009765625,450.989990234375,445.8500061035156,449.510009765625,84472900
2022-02-08,450.94000244140625,451.9200134277344,445.2200012207031,446.7300109863281,81012000
2022-02-09,457.5400085449219,457.8800048828125,455.010009765625,455.2200012207031,92589900
2022-02-10,449.32000732421875,457.7099914550781,447.20001220703125,451.3399963378906,140103700
2022-02-11,440.4599914550781,451.6099853515625,438.94000244140625,449.4100036621094,153214600
2022-02-14,439.0199890136719,441.6000061035156,435.3399963378906,439.9200134277344,123006300
2022-02-15,446.1000061035156,446.2799987792969,443.17999267578125,443.7300109863281,88482700
2022-02-16,446.6000061035156,448.05999755859375,441.94000244140625,443.92999267578125,84863600
2022-02-17,437.05999755859375,446.57000732421875,436.4200134277344,443.2200012207031,102259100
2022-02-18,434.2300109863281,438.6600036621094,431.82000732421875,437.3299865722656,132642900
2022-02-22,429.57000732421875,435.5,425.8599853515625,431.8900146484375,124391800
2022-02-23,421.95001220703125,433.260009765625,421.3500061035156,432.6600036621094,132578000
2022-02-24,428.29998779296875,428.760009765625,410.6400146484375,411.0199890136719,213942900
2022-02-25,437.75,437.8399963378906,427.8599853515625,429.6099853515625,121804500
2022-02-28,436.6300048828125,438.20001220703125,430.70001220703125,432.0299987792969,145615000
2022-03-01,429.9800109863281,437.1700134277344,427.1099853515625,435.0400085449219,137785900
2022-03-02,437.8900146484375,439.7200012207031,431.57000732421875,432.3699951171875,117726500
2022-03-03,435.7099914550781,441.1099853515625,433.79998779296875,440.4700012207031,105501700
2022-03-04,432.1700134277344,433.3699951171875,427.8800048828125,431.75,113978200
2022-03-07,419.42999267578125,432.29998779296875,419.3599853515625,431.54998779296875,137896600
2022-03-08,416.25,427.2099914550781,415.1199951171875,419.6199951171875,164772700
2022-03-09,427.4100036621094,429.510009765625,422.82000732421875,425.1400146484375,116990800
2022-03-10,425.4800109863281,426.42999267578125,420.44000244140625,422.5199890136719,93972700
2022-03-11,420.07000732421875,428.7699890136719,419.5299987792969,428.1199951171875,95636300
2022-03-14,417.0,424.54998779296875,415.7900085449219,420.8900146484375,95729200
2022-03-15,426.1700134277344,426.8399963378906,418.4200134277344,419.7699890136719,106219100
